************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*     2484 *      2484 *         0 * 5.8301084 *
*     2485 *      2485 *         0 * 8.6927710 *
*     2486 *      2486 * 5.6101118 *         0 *
*     2487 *      2487 * 3.4211718 * 2.2589389 *
*     2488 *      2488 * 5.6101118 *         0 *
*     2489 *      2489 *         0 *         0 *
*     2490 *      2490 *         0 * 8.6600664 *
*     2491 *      2491 * 1.3701749 *         0 *
*     2492 *      2492 *         0 *         0 *
*     2493 *      2493 *         0 *         0 *
*     2494 *      2494 * 0.7401843 *         0 *
*     2495 *      2495 *         0 *         0 *
*     2496 *      2496 *         0 *         0 *
*     2497 *      2497 * 6.6800957 *         0 *
*     2498 *      2498 * 3.4701435 *         0 *
*     2499 *      2499 * 7.0800898 *         0 *
*     2500 *      2500 * 2.8701525 *         0 *
*     2501 *      2501 * 10.140043 *         0 *
*     2502 *      2502 *         0 *         0 *
*     2503 *      2503 * 6.5500976 *         0 *
*     2504 *      2504 * 9.2300576 *         0 *
*     2505 *      2505 * 9.7701116 *         0 *
*     2506 *      2506 *         0 * 4.8908583 *
*     2507 *      2507 *         0 * 4.6301264 *
*     2508 *      2508 * 5.8901074 *         0 *
*     2509 *      2509 * 5.9969316 *         0 *
*     2510 *      2510 * 8.0478580 *         0 *
*     2511 *      2511 *         0 * 0.4717146 *
*     2512 *      2512 * 7.3922198 *         0 *
*     2513 *      2513 *         0 *         0 *
*     2514 *      2514 *         0 * 8.6000673 *
*     2515 *      2515 * 3.3044270 *         0 *
*     2516 *      2516 * 6.6000971 *         0 *
*     2517 *      2517 * 3.1601481 *         0 *
*     2518 *      2518 * 7.1400888 *         0 *
*     2519 *      2519 * 9.0900595 *         0 *
*     2520 *      2520 *         0 * 9.0800595 *
*     2521 *      2521 * 4.1975163 *         0 *
*     2522 *      2522 *         0 * 3.0001506 *
*     2523 *      2523 * 5.6654485 * 1.7146368 *
*     2524 *      2524 *         0 * 9.7800498 *
*     2525 *      2525 *         0 * 10.882444 *
*     2526 *      2526 *         0 * 2.3201606 *
*     2527 *      2527 * 3.8601377 *         0 *
*     2528 *      2528 * 12.231961 *         0 *
*     2529 *      2529 *         0 * 7.1747960 *
*     2530 *      2530 * 2.3457985 *         0 *
*     2531 *      2531 *         0 * 8.0179048 *
*     2532 *      2532 * 5.8713943 * 1.1886955 *
*     2533 *      2533 * 4.4554712 *         0 *
*     2534 *      2534 * 9.7881517 *         0 *
*     2535 *      2535 * 9.1500585 *         0 *
*     2536 *      2536 * 2.6801552 *         0 *
*     2537 *      2537 * 4.0601347 *         0 *
*     2538 *      2538 * 9.9400468 *         0 *
*     2539 *      2539 * 6.8000937 *         0 *
*     2540 *      2540 *         0 *         0 *
*     2541 *      2541 *         0 *         0 *
*     2542 *      2542 *         0 * 1.5585998 *
*     2543 *      2543 *         0 * 9.6500517 *
*     2544 *      2544 * 3.5472684 * 3.6751289 *
*     2545 *      2545 * 2.9480244 *         0 *
*     2546 *      2546 * 4.6181621 *         0 *
*     2547 *      2547 *         0 *         0 *
*     2548 *      2548 * 8.7435017 *         0 *
*     2549 *      2549 * 8.0200756 *         0 *
*     2550 *      2550 *         0 * 7.2284740 *
*     2551 *      2551 * 0.9774071 *         0 *
*     2552 *      2552 * 11.550023 *         0 *
*     2553 *      2553 * 10.339924 * 0.3262112 *
*     2554 *      2554 *         0 * 0.3734852 *
*     2555 *      2555 *         0 *         0 *
*     2556 *      2556 *         0 * 4.9201220 *
*     2557 *      2557 *         0 *         0 *
*     2558 *      2558 * 5.0264306 * 4.0449974 *
*     2559 *      2559 * 8.6247864 *         0 *
*     2560 *      2560 * 3.4901433 *         0 *
*     2561 *      2561 *         0 * 6.6300966 *
*     2562 *      2562 * 4.2501318 *         0 *
*     2563 *      2563 * 0.6242170 * 5.4358879 *
*     2564 *      2564 * 8.3466864 * 1.7740892 *
*     2565 *      2565 *         0 * 10.660036 *
*     2566 *      2566 *         0 * 4.4819834 *
*     2567 *      2567 * 3.5001430 *         0 *
*     2568 *      2568 *         0 *         0 *
*     2569 *      2569 *         0 * 8.3100712 *
*     2570 *      2570 * 3.9619428 * 4.9822576 *
*     2571 *      2571 * 8.4800693 *         0 *
*     2572 *      2572 * 3.4201442 *         0 *
*     2573 *      2573 * 3.4318303 * 1.8282863 *
*     2574 *      2574 * 2.2601616 *         0 *
*     2575 *      2575 *         0 *         0 *
*     2576 *      2576 *         0 *         0 *
*     2577 *      2577 * 4.7801240 *         0 *
*     2578 *      2578 *         0 *         0 *
*     2579 *      2579 * 3.1172771 *         0 *
*     2580 *      2580 * 7.2600869 *         0 *
*     2581 *      2581 * 5.4001147 *         0 *
*     2582 *      2582 * 10.563294 *         0 *
*     2583 *      2583 *         0 * 4.1738733 *
*     2584 *      2584 * 7.0300903 *         0 *
*     2585 *      2585 * 5.2487040 * 0.4414063 *
*     2586 *      2586 *         0 *         0 *
*     2587 *      2587 * 7.2369203 *         0 *
*     2588 *      2588 *         0 * 9.8000488 *
*     2589 *      2589 * 3.1201489 *         0 *
*     2590 *      2590 *         0 *         0 *
*     2591 *      2591 * 2.5201577 *         0 *
*     2592 *      2592 * 7.4892941 *         0 *
*     2593 *      2593 * 3.4501438 *         0 *
*     2594 *      2594 *         0 *         0 *
*     2595 *      2595 *  4.730125 *         0 *
*     2596 *      2596 *         0 * 5.5701123 *
*     2597 *      2597 *         0 *         0 *
*     2598 *      2598 *         0 *         0 *
*     2599 *      2599 * 9.7800498 *         0 *
*     2600 *      2600 * 8.4729133 *         0 *
*     2601 *      2601 * 2.7201547 *         0 *
*     2602 *      2602 *         0 * 10.100044 *
*     2603 *      2603 * 7.3687506 *         0 *
*     2604 *      2604 * 10.800034 *         0 *
*     2605 *      2605 * 1.6501707 *         0 *
*     2606 *      2606 *         0 *         0 *
*     2607 *      2607 * 3.1001491 *         0 *
*     2608 *      2608 *         0 * 7.2000878 *
*     2609 *      2609 *         0 *         0 *
*     2610 *      2610 *         0 * 8.3600703 *
*     2611 *      2611 * 8.3185440 * 1.1766659 *
*     2612 *      2612 *         0 * 9.3242322 *
*     2613 *      2613 *         0 * 10.280042 *
*     2614 *      2614 *         0 *         0 *
*     2615 *      2615 *         0 * 4.0851122 *
*     2616 *      2616 *         0 *         0 *
*     2617 *      2617 * 0.8508180 * 1.4264977 *
*     2618 *      2618 * 4.9601215 *         0 *
*     2619 *      2619 * 7.2600869 *         0 *
*     2620 *      2620 *         0 *         0 *
*     2621 *      2621 *         0 *         0 *
*     2622 *      2622 * 4.5940863 * 0.5798078 *
*     2623 *      2623 * 4.0701347 *         0 *
*     2624 *      2624 * 9.4600546 *         0 *
*     2625 *      2625 * 9.6174208 *         0 *
*     2626 *      2626 * 0.0502403 *         0 *
*     2627 *      2627 *         0 *         0 *
*     2628 *      2628 *         0 * 7.8420461 *
*     2629 *      2629 * 0.0119873 * 9.3437915 *
*     2630 *      2630 * 0.9603046 * 8.0197569 *
*     2631 *      2631 *         0 * 5.4301142 *
*     2632 *      2632 *         0 *         0 *
*     2633 *      2633 * 3.3001462 *         0 *
*     2634 *      2634 * 3.6382773 *         0 *
*     2635 *      2635 *         0 * 7.5800825 *
*     2636 *      2636 * 9.2933195 *         0 *
*     2637 *      2637 * 3.8601377 *         0 *
*     2638 *      2638 * 6.6622931 * 1.9037362 *
*     2639 *      2639 *         0 * 2.7696911 *
*     2640 *      2640 * 5.2039099 * 0.4792144 *
*     2641 *      2641 * 3.1183638 * 3.5717319 *
*     2642 *      2642 * 4.1501333 *         0 *
*     2643 *      2643 * 8.4872279 *         0 *
*     2644 *      2644 * 2.4701584 *         0 *
*     2645 *      2645 * 6.0401054 *         0 *
*     2646 *      2646 *         0 * 3.9077045 *
*     2647 *      2647 * 3.3601452 *         0 *
*     2648 *      2648 *         0 *         0 *
*     2649 *      2649 * 6.2502547 *         0 *
*     2650 *      2650 * 8.3489839 *         0 *
*     2651 *      2651 * 3.0244133 *         0 *
*     2652 *      2652 * 7.3223542 *         0 *
*     2653 *      2653 *         0 *         0 *
*     2654 *      2654 * 8.3500712 *         0 *
*     2655 *      2655 * 2.9415596 *         0 *
*     2656 *      2656 * 8.9700615 *         0 *
*     2657 *      2657 *         0 * 4.2031055 *
*     2658 *      2658 * 7.3900849 *         0 *
*     2659 *      2659 *         0 * 8.0500752 *
*     2660 *      2660 * 5.7201098 *         0 *
*     2661 *      2661 *         0 *         0 *
*     2662 *      2662 * 3.3438191 *         0 *
*     2663 *      2663 *         0 * 4.0315795 *
*     2664 *      2664 * 3.3402472 *         0 *
*     2665 *      2665 *         0 *         0 *
*     2666 *      2666 *         0 *         0 *
*     2667 *      2667 * 3.4318984 *         0 *
*     2668 *      2668 * 0.2465259 * 9.2635277 *
*     2669 *      2669 *         0 * 3.8162647 *
*     2670 *      2670 * 4.6636779 * 0.0800511 *
*     2671 *      2671 *         0 * 3.7418032 *
*     2672 *      2672 *         0 * 3.2002332 *
*     2673 *      2673 * 10.570038 *         0 *
*     2674 *      2674 * 5.3701152 *         0 *
*     2675 *      2675 * 1.2001774 *         0 *
*     2676 *      2676 * 7.2600869 *         0 *
*     2677 *      2677 * 10.460039 *         0 *
*     2678 *      2678 *         0 *         0 *
*     2679 *      2679 *         0 * 6.5543752 *
*     2680 *      2680 * 11.717836 *         0 *
*     2681 *      2681 *         0 *         0 *
*     2682 *      2682 * 3.0484519 *         0 *
*     2683 *      2683 * 6.0535058 *         0 *
*     2684 *      2684 * 3.6066693 * 1.1234556 *
*     2685 *      2685 *         0 *         0 *
*     2686 *      2686 * 5.4938278 *         0 *
*     2687 *      2687 *         0 * 10.200043 *
*     2688 *      2688 *  6.130104 *         0 *
*     2689 *      2689 * 6.8600932 *         0 *
*     2690 *      2690 * 8.4400693 *         0 *
*     2691 *      2691 * 6.8500932 *         0 *
*     2692 *      2692 * 6.6200966 *         0 *
*     2693 *      2693 *         0 * 7.4400844 *
*     2694 *      2694 * 4.6408477 * 0.1319466 *
*     2695 *      2695 * 8.0833385 *         0 *
*     2696 *      2696 * 2.4690608 *         0 *
*     2697 *      2697 *         0 *         0 *
*     2698 *      2698 * 0.9081540 *         0 *
*     2699 *      2699 * 6.6300966 *         0 *
*     2700 *      2700 *         0 * 7.0300903 *
*     2701 *      2701 *         0 * 2.6469381 *
*     2702 *      2702 *         0 *         0 *
*     2703 *      2703 *         0 * 8.2686463 *
*     2704 *      2704 *         0 * 5.5546995 *
*     2705 *      2705 * 9.2300576 *         0 *
*     2706 *      2706 *         0 *         0 *
*     2707 *      2707 *         0 *         0 *
*     2708 *      2708 * 6.5152489 * 0.5648408 *
*     2709 *      2709 * 9.7600498 *         0 *
*     2710 *      2710 * 4.9401215 *         0 *
*     2711 *      2711 * 4.9091746 *         0 *
*     2712 *      2712 *         0 *         0 *
*     2713 *      2713 * 8.9100625 *         0 *
*     2714 *      2714 * 10.590037 *         0 *
*     2715 *      2715 *         0 * 6.4900986 *
*     2716 *      2716 *         0 * 7.9284201 *
*     2717 *      2717 * 1.9401663 *         0 *
*     2718 *      2718 * 6.2301025 *         0 *
*     2719 *      2719 *         0 *         0 *
*     2720 *      2720 * 8.0000761 *         0 *
*     2721 *      2721 *         0 * 6.6300966 *
*     2722 *      2722 *         0 *         0 *
*     2723 *      2723 * 5.9201069 *         0 *
*     2724 *      2724 *         0 * 4.6701254 *
*     2725 *      2725 * 3.9301367 *         0 *
*     2726 *      2726 * 3.8201384 *         0 *
*     2727 *      2727 * 3.7901389 *         0 *
*     2728 *      2728 *  10.42004 *         0 *
*     2729 *      2729 *         0 *         0 *
*     2730 *      2730 *         0 * 5.4201147 *
*     2731 *      2731 * 8.8200634 *         0 *
*     2732 *      2732 *         0 *         0 *
*     2733 *      2733 *         0 *  5.755343 *
*     2734 *      2734 * 0.6601854 *         0 *
*     2735 *      2735 * 3.4801435 *         0 *
*     2736 *      2736 * 3.1201489 *         0 *
*     2737 *      2737 * 6.5300981 *         0 *
*     2738 *      2738 * 3.9001372 *         0 *
*     2739 *      2739 *         0 * 1.7224836 *
*     2740 *      2740 *         0 *  6.553753 *
*     2741 *      2741 * 5.6601108 *         0 *
*     2742 *      2742 * 3.8901374 *         0 *
*     2743 *      2743 *         0 * 4.9583964 *
*     2744 *      2744 * 5.4044291 * 2.1756533 *
*     2745 *      2745 * 2.4265553 * 2.3235692 *
*     2746 *      2746 *         0 * 7.7500795 *
*     2747 *      2747 * 5.9001074 *         0 *
*     2748 *      2748 * 5.6361668 *         0 *
*     2749 *      2749 *         0 * 5.9909532 *
*     2750 *      2750 *         0 * 7.4677709 *
*     2751 *      2751 * 9.7000507 *         0 *
*     2752 *      2752 * 3.0947947 * 1.5853307 *
*     2753 *      2753 * 4.9901210 *         0 *
*     2754 *      2754 * 0.9372848 *         0 *
*     2755 *      2755 * 5.6609314 *         0 *
*     2756 *      2756 *         0 *         0 *
*     2757 *      2757 * 0.1009218 * 0.1099510 *
*     2758 *      2758 * 0.0577439 * 4.8472467 *
*     2759 *      2759 * 5.5997248 *         0 *
*     2760 *      2760 *         0 *         0 *
*     2761 *      2761 * 6.0969547 *         0 *
*     2762 *      2762 * 6.6063409 * 0.3737503 *
*     2763 *      2763 * 4.0381899 * 1.0473700 *
*     2764 *      2764 *         0 * 4.4101293 *
*     2765 *      2765 *         0 * 5.9501064 *
*     2766 *      2766 *         0 *         0 *
*     2767 *      2767 * 5.3549179 *         0 *
*     2768 *      2768 * 0.3460904 * 4.8740272 *
*     2769 *      2769 *         0 * 5.5514959 *
*     2770 *      2770 *         0 * 9.3500556 *
*     2771 *      2771 * 10.215647 *         0 *
*     2772 *      2772 *         0 * 2.6735475 *
*     2773 *      2773 * 1.3770997 * 5.2029974 *
*     2774 *      2774 *         0 * 4.4801284 *
*     2775 *      2775 * 5.1901181 *         0 *
*     2776 *      2776 * 2.9408190 *         0 *
*     2777 *      2777 * 0.0986232 * 10.591412 *
*     2778 *      2778 * 2.7001550 *         0 *
*     2779 *      2779 *         0 *         0 *
*     2780 *      2780 *         0 *         0 *
*     2781 *      2781 * 1.1501782 *         0 *
*     2782 *      2782 *         0 *         0 *
*     2783 *      2783 * 7.4325507 *         0 *
*     2784 *      2784 * 4.8601230 *         0 *
*     2785 *      2785 * 5.7501093 *         0 *
*     2786 *      2786 * 9.0100605 *         0 *
*     2787 *      2787 * 1.3187715 * 2.8413617 *
*     2788 *      2788 * 6.6582370 *         0 *
*     2789 *      2789 * 7.4900835 *         0 *
*     2790 *      2790 *         0 * 2.2662762 *
*     2791 *      2791 *         0 *         0 *
*     2792 *      2792 *  6.110104 *         0 *
*     2793 *      2793 * 4.7172122 *         0 *
*     2794 *      2794 * 8.9319654 *         0 *
*     2795 *      2795 *         0 * 5.1424868 *
*     2796 *      2796 * 4.3665201 *         0 *
*     2797 *      2797 * 7.0800898 *         0 *
*     2798 *      2798 * 6.3396928 *         0 *
*     2799 *      2799 * 6.8952862 *         0 *
*     2800 *      2800 * 1.8335925 *         0 *
*     2801 *      2801 * 1.8601676 *         0 *
*     2802 *      2802 *         0 *         0 *
*     2803 *      2803 * 6.0023922 * 1.7784904 *
*     2804 *      2804 *         0 *         0 *
*     2805 *      2805 * 4.5337041 *         0 *
*     2806 *      2806 * 4.3301308 *         0 *
*     2807 *      2807 *         0 * 0.9645354 *
*     2808 *      2808 * 5.1101191 *         0 *
*     2809 *      2809 * 7.6815020 *         0 *
*     2810 *      2810 * 7.0000908 *         0 *
*     2811 *      2811 *         0 * 5.6801108 *
*     2812 *      2812 * 9.1329653 *         0 *
*     2813 *      2813 * 6.5900971 *         0 *
*     2814 *      2814 * 1.5701718 *         0 *
*     2815 *      2815 * 9.5900527 *         0 *
*     2816 *      2816 *         0 * 5.4201147 *
*     2817 *      2817 * 8.6000673 *         0 *
*     2818 *      2818 * 3.5801418 *         0 *
*     2819 *      2819 *  6.120104 *         0 *
*     2820 *      2820 *         0 *         0 *
*     2821 *      2821 * 1.6901701 *         0 *
*     2822 *      2822 * 3.5594607 *         0 *
*     2823 *      2823 * 9.4308690 * 1.6091612 *
*     2824 *      2824 * 5.6801108 *         0 *
*     2825 *      2825 * 0.4172146 *         0 *
*     2826 *      2826 * 8.3300712 *         0 *
*     2827 *      2827 *         0 * 7.9179084 *
*     2828 *      2828 *         0 *         0 *
*     2829 *      2829 * 1.6732828 * 5.1261111 *
*     2830 *      2830 * 5.1231179 *         0 *
*     2831 *      2831 * 5.7131390 *         0 *
*     2832 *      2832 * 5.2701167 *         0 *
*     2833 *      2833 * 3.7101401 *         0 *
*     2834 *      2834 * 10.109433 *         0 *
*     2835 *      2835 *         0 *         0 *
*     2836 *      2836 *         0 * 6.8600932 *
*     2837 *      2837 * 5.9401069 *         0 *
*     2838 *      2838 *         0 * 8.4026103 *
*     2839 *      2839 *         0 * 7.2823912 *
*     2840 *      2840 *         0 * 8.3700703 *
*     2841 *      2841 * 0.7501841 *         0 *
*     2842 *      2842 *         0 *         0 *
*     2843 *      2843 * 8.9400625 *         0 *
*     2844 *      2844 * 6.7100952 *         0 *
*     2845 *      2845 * 4.4101293 *         0 *
*     2846 *      2846 *         0 * 4.6265462 *
*     2847 *      2847 * 6.9200922 *         0 *
*     2848 *      2848 *         0 * 7.0794467 *
*     2849 *      2849 * 3.3401455 *         0 *
*     2850 *      2850 *         0 * 4.1901328 *
*     2851 *      2851 * 1.1189410 *         0 *
*     2852 *      2852 * 5.6001118 *         0 *
*     2853 *      2853 * 9.6200517 *         0 *
*     2854 *      2854 * 4.6348613 *         0 *
*     2855 *      2855 * 6.3401005 *         0 *
*     2856 *      2856 * 7.1315361 *         0 *
*     2857 *      2857 * 3.1801479 *         0 *
*     2858 *      2858 *         0 * 7.4400844 *
*     2859 *      2859 *         0 * 6.0501049 *
*     2860 *      2860 * 2.0461537 * 1.9613400 *
*     2861 *      2861 *         0 * 2.2037156 *
*     2862 *      2862 * 3.6364326 *         0 *
*     2863 *      2863 * 2.3601601 *         0 *
*     2864 *      2864 *         0 * 2.8403391 *
*     2865 *      2865 *         0 * 5.7828164 *
*     2866 *      2866 * 6.0301054 *         0 *
*     2867 *      2867 * 2.4795503 *         0 *
*     2868 *      2868 * 3.5483830 *         0 *
*     2869 *      2869 * 2.5201577 *         0 *
*     2870 *      2870 * 3.7475465 *         0 *
*     2871 *      2871 * 1.1534069 * 7.6866565 *
*     2872 *      2872 *         0 * 7.4900835 *
*     2873 *      2873 * 9.4800537 *         0 *
*     2874 *      2874 * 2.5601572 *         0 *
*     2875 *      2875 *         0 *         0 *
*     2876 *      2876 * 7.8700781 *         0 *
*     2877 *      2877 * 1.6048024 *         0 *
*     2878 *      2878 * 8.3000712 *         0 *
*     2879 *      2879 * 3.3801450 *         0 *
*     2880 *      2880 * 5.6752817 * 3.3154657 *
*     2881 *      2881 * 5.5101132 *         0 *
*     2882 *      2882 * 8.3000712 *         0 *
*     2883 *      2883 * 6.7055294 *         0 *
*     2884 *      2884 * 1.1985860 * 7.3214823 *
*     2885 *      2885 *  4.055798 *         0 *
*     2886 *      2886 * 8.1100742 *         0 *
*     2887 *      2887 * 0.1701928 *         0 *
*     2888 *      2888 * 1.5001729 *         0 *
*     2889 *      2889 * 5.2350238 *         0 *
*     2890 *      2890 * 8.8200634 *         0 *
*     2891 *      2891 * 5.6995099 *         0 *
*     2892 *      2892 *         0 * 5.5701123 *
*     2893 *      2893 * 10.640037 *         0 *
*     2894 *      2894 *         0 * 5.2330445 *
*     2895 *      2895 * 3.4501438 *         0 *
*     2896 *      2896 * 9.0300605 *         0 *
*     2897 *      2897 * 8.6524904 *         0 *
*     2898 *      2898 * 6.7100952 *         0 *
*     2899 *      2899 * 7.4686498 *         0 *
*     2900 *      2900 * 5.9501064 *         0 *
*     2901 *      2901 *         0 *         0 *
*     2902 *      2902 *         0 *         0 *
*     2903 *      2903 *         0 * 9.2800566 *
*     2904 *      2904 * 3.9502592 * 0.8598642 *
*     2905 *      2905 * 4.5201279 *         0 *
*     2906 *      2906 *         0 *         0 *
*     2907 *      2907 * 5.5201127 *         0 *
*     2908 *      2908 *         0 * 6.2301025 *
*     2909 *      2909 *         0 *         0 *
*     2910 *      2910 * 5.1873546 *         0 *
*     2911 *      2911 *         0 * 5.9734033 *
*     2912 *      2912 * 5.5601123 *         0 *
*     2913 *      2913 *         0 * 2.7358201 *
*     2914 *      2914 * 7.0600898 *         0 *
*     2915 *      2915 * 1.9801657 *         0 *
*     2916 *      2916 * 8.9803868 * 0.1573668 *
*     2917 *      2917 *         0 *         0 *
*     2918 *      2918 * 5.9864166 *         0 *
*     2919 *      2919 *         0 * 8.6656159 *
*     2920 *      2920 * 8.6100673 *         0 *
*     2921 *      2921 * 9.4000546 *         0 *
*     2922 *      2922 * 6.4700986 *         0 *
*     2923 *      2923 * 3.8501379 *         0 *
*     2924 *      2924 *         0 *         0 *
*     2925 *      2925 *         0 * 4.0378964 *
*     2926 *      2926 *         0 * 5.4681209 *
*     2927 *      2927 * 7.9540312 *         0 *
*     2928 *      2928 * 4.7789003 *         0 *
*     2929 *      2929 * 7.9069941 *         0 *
*     2930 *      2930 *         0 * 7.5101824 *
*     2931 *      2931 * 9.6100517 *         0 *
*     2932 *      2932 * 11.537682 *         0 *
*     2933 *      2933 * 6.9447067 * 1.1078388 *
*     2934 *      2934 *         0 * 9.3300566 *
*     2935 *      2935 * 1.1501782 *         0 *
*     2936 *      2936 * 1.3901745 *         0 *
*     2937 *      2937 * 3.3867761 * 1.2633498 *
*     2938 *      2938 * 6.8985567 * 1.2728144 *
*     2939 *      2939 * 8.2600722 *         0 *
*     2940 *      2940 *         0 * 9.4000546 *
*     2941 *      2941 *         0 *         0 *
*     2942 *      2942 * 2.3585074 *         0 *
*     2943 *      2943 *         0 * 3.9501364 *
*     2944 *      2944 *         0 *         0 *
*     2945 *      2945 * 10.330041 *         0 *
*     2946 *      2946 * 5.7894735 * 4.4707511 *
*     2947 *      2947 * 5.3901147 *         0 *
*     2948 *      2948 * 4.6886121 *         0 *
*     2949 *      2949 * 1.2104961 * 3.9701061 *
*     2950 *      2950 *         0 * 8.4600693 *
*     2951 *      2951 * 7.0400903 *         0 *
*     2952 *      2952 *         0 * 8.3100712 *
*     2953 *      2953 * 0.7923208 * 0.4188942 *
*     2954 *      2954 * 6.8100937 *         0 *
*     2955 *      2955 * 1.7513529 * 3.4082224 *
*     2956 *      2956 *         0 * 4.3496340 *
*     2957 *      2957 *         0 *         0 *
*     2958 *      2958 * 9.5300537 *         0 *
*     2959 *      2959 * 7.6800810 *         0 *
*     2960 *      2960 *         0 * 9.9140046 *
*     2961 *      2961 * 7.7200800 *         0 *
*     2962 *      2962 *         0 *         0 *
*     2963 *      2963 * 10.460039 *         0 *
*     2964 *      2964 * 5.4001147 *         0 *
*     2965 *      2965 *         0 * 4.6401259 *
*     2966 *      2966 *         0 * 9.2045914 *
*     2967 *      2967 *         0 *         0 *
*     2968 *      2968 * 7.5000835 *         0 *
*     2969 *      2969 * 4.9457842 *         0 *
*     2970 *      2970 * 5.8701079 *         0 *
*     2971 *      2971 * 9.6600517 *         0 *
*     2972 *      2972 * 8.1700737 *         0 *
*     2973 *      2973 * 5.6852547 * 1.4448341 *
*     2974 *      2974 * 5.4201147 *         0 *
*     2975 *      2975 *         0 * 5.8201084 *
*     2976 *      2976 * 4.5106899 * 1.6975761 *
*     2977 *      2977 * 4.8501230 *         0 *
*     2978 *      2978 * 2.3941020 * 0.7600353 *
*     2979 *      2979 *         0 * 4.0351584 *
*     2980 *      2980 * 8.8400634 *         0 *
*     2981 *      2981 * 9.5400527 *         0 *
*     2982 *      2982 *         0 * 4.4501289 *
*     2983 *      2983 * 9.8200488 *         0 *
*     2984 *      2984 * 4.8401230 *         0 *
*     2985 *      2985 * 3.5301428 *         0 *
*     2986 *      2986 *         0 * 2.7178836 *
*     2987 *      2987 * 9.0380969 *         0 *
*     2988 *      2988 *         0 *         0 *
*     2989 *      2989 *         0 * 8.3700703 *
*     2990 *      2990 *         0 *         0 *
*     2991 *      2991 * 1.2061097 * 4.5040005 *
*     2992 *      2992 * 1.7201696 *         0 *
*     2993 *      2993 * 4.2841554 *         0 *
*     2994 *      2994 * 1.2526104 * 0.9075526 *
*     2995 *      2995 *         0 *  4.352706 *
*     2996 *      2996 * 5.4801137 *         0 *
*     2997 *      2997 * 0.1475201 * 5.5972150 *
*     2998 *      2998 * 5.4101147 *         0 *
*     2999 *      2999 *         0 * 6.1478552 *
*     3000 *      3000 * 10.128936 *         0 *
*     3001 *      3001 * 5.3423555 *         0 *
*     3002 *      3002 *         0 *         0 *
*     3003 *      3003 *         0 * 6.3245110 *
*     3004 *      3004 * 2.3482071 *         0 *
*     3005 *      3005 * 6.5700971 *         0 *
*     3006 *      3006 * 2.1504341 *         0 *
*     3007 *      3007 *         0 * 7.1896229 *
*     3008 *      3008 * 6.4300996 *         0 *
*     3009 *      3009 *         0 *         0 *
*     3010 *      3010 * 2.5801569 *         0 *
*     3011 *      3011 * 9.5015371 *         0 *
*     3012 *      3012 *         0 *         0 *
*     3013 *      3013 *         0 * 7.1800883 *
*     3014 *      3014 * 8.1500737 *         0 *
*     3015 *      3015 *         0 * 5.3701152 *
*     3016 *      3016 * 2.7901538 *         0 *
*     3017 *      3017 * 6.6618150 * 0.4782737 *
*     3018 *      3018 * 5.7094730 *         0 *
*     3019 *      3019 * 5.8255344 *         0 *
*     3020 *      3020 * 5.7301098 *         0 *
*     3021 *      3021 *         0 * 8.0567895 *
*     3022 *      3022 *         0 *         0 *
*     3023 *      3023 * 5.4001147 *         0 *
*     3024 *      3024 * 2.5904919 *         0 *
*     3025 *      3025 *         0 *         0 *
*     3026 *      3026 * 4.0201355 *         0 *
*     3027 *      3027 * 0.5744339 *         0 *
*     3028 *      3028 * 4.4901284 *         0 *
*     3029 *      3029 * 4.9330505 * 2.7370304 *
*     3030 *      3030 * 10.325692 *         0 *
*     3031 *      3031 * 4.5001284 *         0 *
*     3032 *      3032 * 6.2201025 *         0 *
*     3033 *      3033 *         0 * 6.9200922 *
*     3034 *      3034 * 10.563344 *         0 *
*     3035 *      3035 * 6.3462377 *         0 *
*     3036 *      3036 * 7.3600854 *         0 *
*     3037 *      3037 * 2.8501528 *         0 *
*     3038 *      3038 * 0.8220737 *         0 *
*     3039 *      3039 * 4.4101293 *         0 *
*     3040 *      3040 *         0 * 10.920032 *
*     3041 *      3041 *         0 * 9.3024998 *
*     3042 *      3042 * 3.6751987 *         0 *
*     3043 *      3043 *         0 * 8.1134357 *
*     3044 *      3044 *         0 * 7.3123751 *
*     3045 *      3045 *         0 * 3.9896221 *
*     3046 *      3046 * 8.1479156 *         0 *
*     3047 *      3047 * 3.3350837 * 3.1350148 *
*     3048 *      3048 *         0 * 9.4100546 *
*     3049 *      3049 * 4.4901284 *         0 *
*     3050 *      3050 * 0.9376023 *         0 *
*     3051 *      3051 *         0 * 9.0116676 *
*     3052 *      3052 * 2.4052775 *         0 *
*     3053 *      3053 * 3.6605322 *         0 *
*     3054 *      3054 * 6.8000937 *         0 *
*     3055 *      3055 * 3.9401364 *         0 *
*     3056 *      3056 *         0 *         0 *
*     3057 *      3057 * 6.3027912 *         0 *
*     3058 *      3058 * 8.6900654 *         0 *
*     3059 *      3059 * 4.0295796 *         0 *
*     3060 *      3060 *         0 *         0 *
*     3061 *      3061 * 5.1742265 * 2.4958545 *
*     3062 *      3062 * 1.0079855 *         0 *
*     3063 *      3063 *         0 * 9.5400527 *
*     3064 *      3064 *         0 *         0 *
*     3065 *      3065 *         0 *         0 *
*     3066 *      3066 *         0 * 7.3631531 *
*     3067 *      3067 *         0 * 9.9482093 *
*     3068 *      3068 * 8.8500634 *         0 *
*     3069 *      3069 *         0 *         0 *
*     3070 *      3070 *         0 *         0 *
