************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*      639 *       639 *         0 *         0 *
*      640 *       640 * 7.3100864 *         0 *
*      641 *       641 * 6.7700942 *         0 *
*      642 *       642 * 7.8100791 *         0 *
*      643 *       643 * 3.1601481 *         0 *
*      644 *       644 * 2.2101623 *         0 *
*      645 *       645 * 1.0171720 * 4.5129407 *
*      646 *       646 * 7.1735367 * 3.9595768 *
*      647 *       647 *         0 * 9.2113693 *
*      648 *       648 * 10.064698 *         0 *
*      649 *       649 *         0 *         0 *
*      650 *       650 * 6.5700971 *         0 *
*      651 *       651 *         0 * 7.9219141 *
*      652 *       652 * 7.7399629 *         0 *
*      653 *       653 * 3.8678431 * 5.3548685 *
*      654 *       654 *         0 * 2.7901538 *
*      655 *       655 * 9.1600585 *         0 *
*      656 *       656 * 7.0800898 *         0 *
*      657 *       657 * 0.0839190 * 3.4262240 *
*      658 *       658 * 3.5590914 *         0 *
*      659 *       659 * 4.8301235 *         0 *
*      660 *       660 * 2.8486560 * 1.2389408 *
*      661 *       661 *         0 * 8.3833596 *
*      662 *       662 *         0 *         0 *
*      663 *       663 * 6.4337767 *         0 *
*      664 *       664 *         0 *         0 *
*      665 *       665 * 5.1901181 *         0 *
*      666 *       666 *         0 * 11.000031 *
*      667 *       667 * 5.1223105 *         0 *
*      668 *       668 *         0 * 9.1300595 *
*      669 *       669 * 7.2800869 *         0 *
*      670 *       670 *         0 *         0 *
*      671 *       671 * 6.6200966 *         0 *
*      672 *       672 * 7.7479396 *         0 *
*      673 *       673 * 4.0281556 * 2.1286993 *
*      674 *       674 * 3.7358674 *         0 *
*      675 *       675 *         0 * 3.4701435 *
*      676 *       676 *         0 * 8.1125696 *
*      677 *       677 *         0 * 11.262595 *
*      678 *       678 * 6.0996782 *         0 *
*      679 *       679 *         0 *         0 *
*      680 *       680 * 9.2900566 *         0 *
*      681 *       681 * 4.3111206 *         0 *
*      682 *       682 * 7.0814682 *         0 *
*      683 *       683 * 4.7854866 *         0 *
*      684 *       684 * 4.2701318 *         0 *
*      685 *       685 * 3.4401440 *         0 *
*      686 *       686 *         0 *         0 *
*      687 *       687 * 9.2034438 *         0 *
*      688 *       688 * 3.9948937 *         0 *
*      689 *       689 * 3.2901462 *         0 *
*      690 *       690 *         0 * 10.200043 *
*      691 *       691 * 7.2695557 *         0 *
*      692 *       692 *         0 *         0 *
*      693 *       693 * 3.7701391 *         0 *
*      694 *       694 * 4.0659134 *         0 *
*      695 *       695 * 4.0301352 *         0 *
*      696 *       696 * 2.5210062 *         0 *
*      697 *       697 * 2.0174133 *         0 *
*      698 *       698 *         0 * 2.8001535 *
*      699 *       699 *         0 * 2.5565260 *
*      700 *       700 * 8.2500722 *         0 *
*      701 *       701 * 4.7397402 * 1.3003652 *
*      702 *       702 * 5.2701167 *         0 *
*      703 *       703 *         0 *         0 *
*      704 *       704 * 7.7500795 *         0 *
*      705 *       705 *         0 * 4.1691379 *
*      706 *       706 * 8.0500752 *         0 *
*      707 *       707 * 2.3701599 *         0 *
*      708 *       708 * 3.2401469 *         0 *
*      709 *       709 * 0.3295108 * 7.6617830 *
*      710 *       710 * 7.3300859 *         0 *
*      711 *       711 * 6.2401025 *         0 *
*      712 *       712 *         0 * 10.402278 *
*      713 *       713 *         0 * 6.9122593 *
*      714 *       714 * 5.5592835 * 0.8904423 *
*      715 *       715 * 6.0968837 *         0 *
*      716 *       716 *         0 * 8.9400625 *
*      717 *       717 *         0 * 8.5734475 *
*      718 *       718 * 4.9001220 *         0 *
*      719 *       719 * 4.6109419 * 0.5591761 *
*      720 *       720 * 7.1915682 * 0.5627519 *
*      721 *       721 *         0 *         0 *
*      722 *       722 * 5.5401127 *         0 *
*      723 *       723 * 7.3078397 *         0 *
*      724 *       724 *         0 * 5.9301069 *
*      725 *       725 * 8.5500673 *         0 *
*      726 *       726 * 7.5796823 *         0 *
*      727 *       727 * 7.0300903 *         0 *
*      728 *       728 * 3.7201398 *         0 *
*      729 *       729 * 5.7701093 *         0 *
*      730 *       730 * 8.2000732 *         0 *
*      731 *       731 *         0 *         0 *
*      732 *       732 *         0 *         0 *
*      733 *       733 *         0 * 6.6700957 *
*      734 *       734 *         0 *         0 *
*      735 *       735 * 8.9461829 *         0 *
*      736 *       736 *         0 *         0 *
*      737 *       737 * 4.3701303 *         0 *
*      738 *       738 * 8.0300756 *         0 *
*      739 *       739 *         0 * 7.2400874 *
*      740 *       740 * 10.750035 *         0 *
*      741 *       741 * 4.0301352 *         0 *
*      742 *       742 * 3.1011050 *         0 *
*      743 *       743 * 8.5300683 *         0 *
*      744 *       744 *         0 * 4.1601333 *
*      745 *       745 *         0 * 8.8200634 *
*      746 *       746 *         0 * 7.1751048 *
*      747 *       747 *         0 *         0 *
*      748 *       748 * 4.4001298 *         0 *
*      749 *       749 * 2.5569998 * 3.5931037 *
*      750 *       750 * 7.6800810 *         0 *
*      751 *       751 * 7.4280916 *         0 *
*      752 *       752 * 4.6101264 *         0 *
*      753 *       753 * 9.0900595 *         0 *
*      754 *       754 * 3.3401455 *         0 *
*      755 *       755 * 4.2638616 *         0 *
*      756 *       756 *         0 *         0 *
*      757 *       757 * 5.5869854 *         0 *
*      758 *       758 * 6.6400961 *         0 *
*      759 *       759 * 9.6720750 *         0 *
*      760 *       760 *         0 * 9.5500527 *
*      761 *       761 * 3.5901418 *         0 *
*      762 *       762 *         0 *         0 *
*      763 *       763 * 1.5809526 * 3.2291708 *
*      764 *       764 * 4.5901269 *         0 *
*      765 *       765 * 4.8201235 *         0 *
*      766 *       766 * 8.5079244 *         0 *
*      767 *       767 * 5.0748055 *         0 *
*      768 *       768 *         0 *         0 *
*      769 *       769 * 9.9100478 *         0 *
*      770 *       770 *         0 * 1.3632415 *
*      771 *       771 * 4.2101323 *         0 *
*      772 *       772 * 3.5955329 *         0 *
*      773 *       773 * 3.4201442 *         0 *
*      774 *       774 * 11.456982 *         0 *
*      775 *       775 * 5.8501079 *         0 *
*      776 *       776 * 8.9245682 *         0 *
*      777 *       777 * 8.4398089 *         0 *
*      778 *       778 * 3.8601377 *         0 *
*      779 *       779 * 9.4500546 *         0 *
*      780 *       780 *         0 * 7.7700795 *
*      781 *       781 * 4.3697110 * 4.7380737 *
*      782 *       782 * 2.4701584 *         0 *
*      783 *       783 *         0 * 2.9101518 *
*      784 *       784 * 0.5870673 *         0 *
*      785 *       785 * 3.7001401 *         0 *
*      786 *       786 * 4.9111244 * 1.1689800 *
*      787 *       787 * 8.3600703 *         0 *
*      788 *       788 * 1.0141604 * 3.4541415 *
*      789 *       789 * 3.8437194 *         0 *
*      790 *       790 * 4.1401337 *         0 *
*      791 *       791 * 4.8794399 * 1.1506655 *
*      792 *       792 * 9.8800478 *         0 *
*      793 *       793 * 4.0301352 *         0 *
*      794 *       794 * 2.3601601 *         0 *
*      795 *       795 *         0 *         0 *
*      796 *       796 *         0 * 8.3372417 *
*      797 *       797 *         0 *         0 *
*      798 *       798 *         0 *         0 *
*      799 *       799 * 9.7700498 *         0 *
*      800 *       800 * 7.8519643 *         0 *
*      801 *       801 *         0 * 5.3866327 *
*      802 *       802 * 5.0191938 * 1.9732834 *
*      803 *       803 * 2.2996721 *         0 *
*      804 *       804 * 3.9301367 *         0 *
*      805 *       805 * 5.4111635 *         0 *
*      806 *       806 * 4.2282137 *         0 *
*      807 *       807 * 8.5300683 *         0 *
*      808 *       808 *         0 * 3.0295559 *
*      809 *       809 *         0 *         0 *
*      810 *       810 * 2.2955701 *         0 *
*      811 *       811 * 6.4167117 *         0 *
*      812 *       812 * 9.4100546 *         0 *
*      813 *       813 * 0.0012808 *         0 *
*      814 *       814 * 10.500039 *         0 *
*      815 *       815 * 8.6170909 *         0 *
*      816 *       816 *         0 * 5.6901103 *
*      817 *       817 * 1.4061919 * 4.2139193 *
*      818 *       818 * 5.3001162 *         0 *
*      819 *       819 * 1.0354098 *         0 *
*      820 *       820 *         0 *         0 *
*      821 *       821 * 6.2422259 * 0.4773981 *
*      822 *       822 *         0 * 8.9373035 *
*      823 *       823 * 8.1800732 *         0 *
*      824 *       824 * 8.7179575 *         0 *
*      825 *       825 * 7.0900898 *         0 *
*      826 *       826 * 3.9095054 * 2.0006019 *
*      827 *       827 * 8.6200664 *         0 *
*      828 *       828 *         0 * 7.6700810 *
*      829 *       829 * 2.4947894 * 6.1105879 *
*      830 *       830 * 7.1043341 * 0.8557425 *
*      831 *       831 *         0 *         0 *
*      832 *       832 *         0 * 2.6635362 *
*      833 *       833 * 5.4401142 *         0 *
*      834 *       834 *         0 * 9.5900527 *
*      835 *       835 *         0 * 10.870188 *
*      836 *       836 * 3.5798349 * 3.1874672 *
*      837 *       837 * 5.8001088 *         0 *
*      838 *       838 *         0 * 8.7200654 *
*      839 *       839 *         0 * 4.7194321 *
*      840 *       840 * 5.8512207 * 3.7788309 *
*      841 *       841 *         0 * 6.3611161 *
*      842 *       842 * 7.1118945 *         0 *
*      843 *       843 * 5.5350338 * 2.2950447 *
*      844 *       844 * 4.0052997 * 5.7164748 *
*      845 *       845 *         0 * 11.063160 *
*      846 *       846 *         0 * 8.4200693 *
*      847 *       847 *         0 *         0 *
*      848 *       848 *         0 * 5.8681287 *
*      849 *       849 * 8.3900703 *         0 *
*      850 *       850 *         0 * 7.0229032 *
*      851 *       851 * 6.4500991 *         0 *
*      852 *       852 *         0 * 6.2495940 *
*      853 *       853 * 9.2400576 *         0 *
*      854 *       854 * 4.1901328 *         0 *
*      855 *       855 * 3.9301367 *         0 *
*      856 *       856 * 6.6300966 *         0 *
*      857 *       857 *         0 * 9.2100576 *
*      858 *       858 * 10.800034 *         0 *
*      859 *       859 * 3.0101503 *         0 *
*      860 *       860 * 1.0902679 * 0.5306209 *
*      861 *       861 * 4.0201355 *         0 *
*      862 *       862 * 7.7877591 *         0 *
*      863 *       863 * 6.3801001 *         0 *
*      864 *       864 * 8.2400722 *         0 *
*      865 *       865 * 2.6201562 *         0 *
*      866 *       866 *         0 *         0 *
*      867 *       867 *         0 * 3.8601377 *
*      868 *       868 * 4.6901254 *         0 *
*      869 *       869 *         0 * 8.0365180 *
*      870 *       870 *         0 * 6.8703365 *
*      871 *       871 *         0 * 8.9500615 *
*      872 *       872 * 6.1601035 *         0 *
*      873 *       873 *         0 *         0 *
*      874 *       874 *         0 *         0 *
*      875 *       875 *         0 * 12.050015 *
*      876 *       876 * 9.6300517 *         0 *
*      877 *       877 * 2.3901596 *         0 *
*      878 *       878 *         0 * 11.950017 *
*      879 *       879 * 7.5100835 *         0 *
*      880 *       880 * 4.1101342 *         0 *
*      881 *       881 *         0 *         0 *
*      882 *       882 * 4.7548226 * 0.0545449 *
*      883 *       883 *         0 *         0 *
*      884 *       884 * 7.5700825 *         0 *
*      885 *       885 * 1.0901790 *         0 *
*      886 *       886 * 3.0824464 *         0 *
*      887 *       887 * 6.3441079 *         0 *
*      888 *       888 * 6.2950713 *         0 *
*      889 *       889 *         0 * 10.000045 *
*      890 *       890 * 2.3601601 *         0 *
*      891 *       891 *         0 * 3.9657789 *
*      892 *       892 * 7.6728424 * 0.0086701 *
*      893 *       893 *         0 * 4.8498283 *
*      894 *       894 * 7.4200844 *         0 *
*      895 *       895 * 5.7501093 *         0 *
*      896 *       896 * 7.2300874 *         0 *
*      897 *       897 * 1.5935338 * 4.5565696 *
*      898 *       898 *         0 *         0 *
*      899 *       899 *         0 *         0 *
*      900 *       900 * 11.440024 *         0 *
*      901 *       901 * 9.3800556 *         0 *
*      902 *       902 * 2.4843645 * 6.2956998 *
*      903 *       903 * 7.7400800 *         0 *
*      904 *       904 * 3.3401455 *         0 *
*      905 *       905 * 2.7101550 *         0 *
*      906 *       906 * 5.7601093 *         0 *
*      907 *       907 * 8.8259802 *         0 *
*      908 *       908 * 9.8100488 *         0 *
*      909 *       909 *         0 *         0 *
*      910 *       910 *         0 * 2.9640866 *
*      911 *       911 * 4.1178563 *         0 *
*      912 *       912 * 7.6713264 *         0 *
*      913 *       913 * 4.0788640 *         0 *
*      914 *       914 * 4.2295106 *         0 *
*      915 *       915 *         0 * 4.6201264 *
*      916 *       916 * 5.1501186 *         0 *
*      917 *       917 *         0 * 8.1314932 *
*      918 *       918 * 8.1038167 * 3.0662115 *
*      919 *       919 * 6.2701020 *         0 *
*      920 *       920 *         0 *         0 *
*      921 *       921 * 6.9900913 *         0 *
*      922 *       922 * 6.1470376 *         0 *
*      923 *       923 * 6.8900927 *         0 *
*      924 *       924 * 4.9331662 *         0 *
*      925 *       925 *         0 * 6.2791488 *
*      926 *       926 * 4.3001313 *         0 *
*      927 *       927 * 0.9798695 * 3.7353231 *
*      928 *       928 *         0 * 1.1694387 *
*      929 *       929 * 2.5701569 *         0 *
*      930 *       930 *         0 * 6.8586977 *
*      931 *       931 *         0 *         0 *
*      932 *       932 *         0 * 11.010031 *
*      933 *       933 * 6.8900927 *         0 *
*      934 *       934 * 2.8159765 * 0.6768812 *
*      935 *       935 * 5.6993857 * 2.0606938 *
*      936 *       936 *         0 * 6.8100937 *
*      937 *       937 *  9.217409 *         0 *
*      938 *       938 * 6.9500918 *         0 *
*      939 *       939 * 6.0001059 *         0 *
*      940 *       940 * 9.5800527 *         0 *
*      941 *       941 *         0 *         0 *
*      942 *       942 *         0 *         0 *
*      943 *       943 * 10.756899 *         0 *
*      944 *       944 * 1.6082065 *         0 *
*      945 *       945 *         0 * 4.5001284 *
*      946 *       946 * 0.1741568 * 6.3859407 *
*      947 *       947 *         0 *         0 *
*      948 *       948 * 11.537328 *         0 *
*      949 *       949 * 1.3083557 *         0 *
*      950 *       950 * 2.9701511 *         0 *
*      951 *       951 * 7.3845343 * 1.0803030 *
*      952 *       952 * 4.3201308 *         0 *
*      953 *       953 *         0 *         0 *
*      954 *       954 * 7.7000805 *         0 *
*      955 *       955 * 7.8288431 *         0 *
*      956 *       956 * 10.006612 *         0 *
*      957 *       957 * 6.8500932 *         0 *
*      958 *       958 *         0 * 7.6661016 *
*      959 *       959 * 6.8800927 *         0 *
*      960 *       960 * 1.2435750 * 5.4765202 *
*      961 *       961 *         0 *         0 *
*      962 *       962 * 0.6530565 *         0 *
*      963 *       963 * 8.9700615 *         0 *
*      964 *       964 *         0 *         0 *
*      965 *       965 *         0 *         0 *
*      966 *       966 * 3.0760211 * 2.7040882 *
*      967 *       967 *         0 * 5.8784230 *
*      968 *       968 * 8.4400693 *         0 *
*      969 *       969 * 5.8701079 *         0 *
*      970 *       970 * 0.6139550 * 3.8697017 *
*      971 *       971 * 4.0801345 *         0 *
*      972 *       972 * 5.1501186 *         0 *
*      973 *       973 * 6.0565355 *         0 *
*      974 *       974 *         0 * 2.4630165 *
*      975 *       975 * 4.1001342 *         0 *
*      976 *       976 *         0 *         0 *
*      977 *       977 * 3.5501423 *         0 *
*      978 *       978 * 3.7227676 *         0 *
*      979 *       979 * 6.5662668 * 3.5772067 *
*      980 *       980 *         0 *         0 *
*      981 *       981 *         0 * 4.1201337 *
*      982 *       982 *         0 * 3.1319305 *
*      983 *       983 * 5.5601123 *         0 *
*      984 *       984 *         0 * 3.9201369 *
*      985 *       985 * 8.7500644 *         0 *
*      986 *       986 *         0 *         0 *
*      987 *       987 *         0 *         0 *
*      988 *       988 * 4.3501303 *         0 *
*      989 *       989 * 5.3908710 * 2.8192022 *
*      990 *       990 *         0 * 9.6300517 *
*      991 *       991 * 6.1601035 *         0 *
*      992 *       992 * 5.6474267 *         0 *
*      993 *       993 * 4.1401337 *         0 *
*      994 *       994 * 7.6300815 *         0 *
*      995 *       995 * 3.5801418 *         0 *
*      996 *       996 * 3.9301367 *         0 *
*      997 *       997 * 5.3770407 *         0 *
*      998 *       998 *         0 * 10.015589 *
*      999 *       999 * 5.5404810 * 1.6096077 *
*     1000 *      1000 * 2.9901508 *         0 *
*     1001 *      1001 * 6.8500932 *         0 *
*     1002 *      1002 * 1.0666395 * 3.4234888 *
*     1003 *      1003 * 2.3601601 *         0 *
*     1004 *      1004 * 6.7200952 *         0 *
*     1005 *      1005 *         0 * 8.4791342 *
*     1006 *      1006 *         0 * 2.7732269 *
*     1007 *      1007 *         0 * 11.060030 *
*     1008 *      1008 * 9.2700566 *         0 *
*     1009 *      1009 * 5.3501157 *         0 *
*     1010 *      1010 * 6.7200952 *         0 *
*     1011 *      1011 * 1.4601735 *         0 *
*     1012 *      1012 * 11.244467 *         0 *
*     1013 *      1013 * 0.4958041 * 8.2842603 *
*     1014 *      1014 * 8.9700615 *         0 *
*     1015 *      1015 *         0 * 8.8405435 *
*     1016 *      1016 * 3.0201503 *         0 *
*     1017 *      1017 * 1.8717665 *         0 *
*     1018 *      1018 *         0 *         0 *
*     1019 *      1019 *         0 * 10.413556 *
*     1020 *      1020 *         0 *         0 *
*     1021 *      1021 * 6.4628187 *         0 *
*     1022 *      1022 *         0 *         0 *
*     1023 *      1023 *         0 * 6.8000937 *
*     1024 *      1024 *         0 *         0 *
*     1025 *      1025 * 2.5801569 *         0 *
*     1026 *      1026 * 8.0900747 *         0 *
*     1027 *      1027 * 0.7401843 *         0 *
*     1028 *      1028 * 8.8691212 *         0 *
*     1029 *      1029 * 4.5608327 * 3.5992409 *
*     1030 *      1030 * 2.8790242 *         0 *
*     1031 *      1031 *         0 *         0 *
*     1032 *      1032 *         0 *         0 *
*     1033 *      1033 * 5.3801152 *         0 *
*     1034 *      1034 * 7.2800869 *         0 *
*     1035 *      1035 * 4.2501318 *         0 *
*     1036 *      1036 * 0.8123737 *         0 *
*     1037 *      1037 *         0 *         0 *
*     1038 *      1038 *         0 * 2.3240601 *
*     1039 *      1039 * 6.7500947 *         0 *
*     1040 *      1040 *         0 * 4.6401259 *
*     1041 *      1041 * 2.5001579 *         0 *
*     1042 *      1042 * 6.5558227 *         0 *
*     1043 *      1043 * 9.4974006 *         0 *
*     1044 *      1044 *         0 *         0 *
*     1045 *      1045 *         0 *         0 *
*     1046 *      1046 * 1.8201682 *         0 *
*     1047 *      1047 * 7.7497203 *         0 *
*     1048 *      1048 * 3.5401425 *         0 *
*     1049 *      1049 * 4.4033891 * 5.2618348 *
*     1050 *      1050 * 2.9289786 * 4.3442622 *
*     1051 *      1051 * 5.8401084 *         0 *
*     1052 *      1052 * 6.9557736 *         0 *
*     1053 *      1053 * 6.8800927 *         0 *
*     1054 *      1054 *         0 *         0 *
*     1055 *      1055 * 5.1201191 *         0 *
*     1056 *      1056 *         0 *         0 *
*     1057 *      1057 * 5.2474224 *         0 *
*     1058 *      1058 * 4.2501523 *         0 *
*     1059 *      1059 * 0.4025514 * 3.6575832 *
*     1060 *      1060 *         0 *         0 *
*     1061 *      1061 * 5.1601181 *         0 *
*     1062 *      1062 * 5.0701196 *         0 *
*     1063 *      1063 * 6.1601035 *         0 *
*     1064 *      1064 *         0 * 6.8489265 *
*     1065 *      1065 * 4.5186856 *         0 *
*     1066 *      1066 *         0 *         0 *
*     1067 *      1067 * 4.2301312 * 5.4999185 *
*     1068 *      1068 *         0 *         0 *
*     1069 *      1069 * 6.5552764 * 2.8447731 *
*     1070 *      1070 * 4.1701333 *         0 *
*     1071 *      1071 * 4.2177708 *         0 *
*     1072 *      1072 *         0 * 8.5077594 *
*     1073 *      1073 *         0 *         0 *
*     1074 *      1074 *         0 * 5.9071072 *
*     1075 *      1075 *         0 *         0 *
*     1076 *      1076 *         0 * 2.5501572 *
*     1077 *      1077 * 7.3400859 *         0 *
*     1078 *      1078 *         0 * 4.6501259 *
*     1079 *      1079 *         0 * 11.550023 *
*     1080 *      1080 *         0 * 9.5490225 *
*     1081 *      1081 * 10.920032 *         0 *
*     1082 *      1082 * 0.3501901 *         0 *
*     1083 *      1083 * 6.8000937 *         0 *
*     1084 *      1084 * 11.070030 *         0 *
*     1085 *      1085 *         0 *         0 *
*     1086 *      1086 * 3.0046593 * 4.8754182 *
*     1087 *      1087 * 8.4300693 *         0 *
*     1088 *      1088 * 7.4500844 *         0 *
*     1089 *      1089 *         0 *         0 *
*     1090 *      1090 * 3.7199018 *         0 *
*     1091 *      1091 *         0 *         0 *
*     1092 *      1092 * 4.5570350 * 0.9230787 *
*     1093 *      1093 *         0 *         0 *
*     1094 *      1094 *         0 * 7.3700854 *
*     1095 *      1095 * 0.1342286 * 3.7359090 *
*     1096 *      1096 * 7.1453942 * 2.3446595 *
*     1097 *      1097 * 5.0288198 *         0 *
*     1098 *      1098 * 6.9700913 *         0 *
*     1099 *      1099 * 7.8600781 *         0 *
*     1100 *      1100 * 6.5616370 *         0 *
*     1101 *      1101 *         0 *         0 *
*     1102 *      1102 * 9.3023619 *         0 *
*     1103 *      1103 *         0 *         0 *
*     1104 *      1104 *         0 * 5.0001206 *
*     1105 *      1105 * 8.4369039 *         0 *
*     1106 *      1106 * 3.2401469 *         0 *
*     1107 *      1107 * 2.7401545 *         0 *
*     1108 *      1108 * 3.7042814 *         0 *
*     1109 *      1109 *         0 * 7.3000864 *
*     1110 *      1110 *         0 *         0 *
*     1111 *      1111 * 8.8214366 *         0 *
*     1112 *      1112 *         0 *         0 *
*     1113 *      1113 *         0 * 8.1600737 *
*     1114 *      1114 * 6.4954739 * 1.3723659 *
*     1115 *      1115 *         0 * 6.6900957 *
*     1116 *      1116 *         0 *         0 *
*     1117 *      1117 * 9.7347818 *         0 *
*     1118 *      1118 * 9.6000517 *         0 *
*     1119 *      1119 * 8.1260475 *         0 *
*     1120 *      1120 * 7.4800839 *         0 *
*     1121 *      1121 *         0 *         0 *
*     1122 *      1122 *         0 *         0 *
*     1123 *      1123 *         0 * 7.2200878 *
*     1124 *      1124 * 6.8500932 *         0 *
*     1125 *      1125 * 3.9901357 *         0 *
*     1126 *      1126 * 10.490039 *         0 *
*     1127 *      1127 * 6.9700913 *         0 *
*     1128 *      1128 * 5.9601064 *         0 *
*     1129 *      1129 * 2.3301606 *         0 *
*     1130 *      1130 * 7.2000878 *         0 *
*     1131 *      1131 * 4.4001298 *         0 *
*     1132 *      1132 *         0 * 0.0129428 *
*     1133 *      1133 * 2.3201606 *         0 *
*     1134 *      1134 * 6.3554250 *         0 *
*     1135 *      1135 *         0 *         0 *
*     1136 *      1136 * 4.1579791 *         0 *
*     1137 *      1137 * 2.4371006 * 4.6129896 *
*     1138 *      1138 * 6.0144209 *         0 *
*     1139 *      1139 * 5.7278592 *         0 *
*     1140 *      1140 *         0 *         0 *
*     1141 *      1141 *         0 *  8.389923 *
*     1142 *      1142 * 8.9146787 *         0 *
*     1143 *      1143 * 3.4462261 *         0 *
*     1144 *      1144 * 9.0700605 *         0 *
*     1145 *      1145 * 5.5123577 *         0 *
*     1146 *      1146 * 6.2347987 *         0 *
*     1147 *      1147 * 10.771815 *         0 *
*     1148 *      1148 *         0 * 11.610022 *
*     1149 *      1149 *         0 * 10.200043 *
*     1150 *      1150 * 4.0801345 *         0 *
*     1151 *      1151 * 6.3701005 *         0 *
*     1152 *      1152 *         0 *         0 *
*     1153 *      1153 * 8.5220336 *         0 *
*     1154 *      1154 * 1.6691033 * 3.5762910 *
*     1155 *      1155 *         0 * 8.5290604 *
*     1156 *      1156 * 7.2800869 *         0 *
*     1157 *      1157 * 8.7492654 *         0 *
*     1158 *      1158 * 2.3501604 *         0 *
*     1159 *      1159 * 7.6200815 *         0 *
*     1160 *      1160 *         0 * 7.1300888 *
*     1161 *      1161 *         0 *         0 *
*     1162 *      1162 * 5.5701123 *         0 *
*     1163 *      1163 * 7.4338342 *         0 *
*     1164 *      1164 * 10.920032 *         0 *
*     1165 *      1165 * 1.2201771 *         0 *
*     1166 *      1166 * 9.4200546 *         0 *
*     1167 *      1167 * 1.3101757 *         0 *
*     1168 *      1168 *         0 * 7.0521269 *
*     1169 *      1169 * 2.0862480 * 2.5138788 *
*     1170 *      1170 *         0 *         0 *
*     1171 *      1171 * 3.4351015 * 1.2550239 *
*     1172 *      1172 * 1.9790185 *         0 *
*     1173 *      1173 * 5.5155897 *         0 *
*     1174 *      1174 * 5.9251829 *         0 *
*     1175 *      1175 *         0 * 11.130029 *
*     1176 *      1176 * 9.0300605 *         0 *
*     1177 *      1177 * 5.7301098 *         0 *
*     1178 *      1178 * 5.6801108 *         0 *
*     1179 *      1179 *         0 * 5.3301157 *
*     1180 *      1180 * 6.9400918 *         0 *
*     1181 *      1181 *         0 *         0 *
*     1182 *      1182 * 5.5801123 *         0 *
*     1183 *      1183 * 3.5580962 * 2.1084025 *
*     1184 *      1184 *         0 * 4.9301220 *
*     1185 *      1185 *         0 * 8.3800703 *
*     1186 *      1186 * 9.0000615 *         0 *
*     1187 *      1187 * 1.7223745 * 4.2877313 *
*     1188 *      1188 * 3.7241487 *         0 *
*     1189 *      1189 *         0 * 8.0246636 *
*     1190 *      1190 * 3.2201472 *         0 *
*     1191 *      1191 *         0 * 9.6800507 *
*     1192 *      1192 *         0 * 7.2110184 *
*     1193 *      1193 *         0 * 4.6204777 *
*     1194 *      1194 * 5.8600279 * 0.0108646 *
*     1195 *      1195 * 3.6033998 *         0 *
*     1196 *      1196 * 6.2301025 *         0 *
*     1197 *      1197 * 7.4390116 *         0 *
*     1198 *      1198 * 4.9478288 * 1.1922751 *
*     1199 *      1199 * 4.7603721 * 1.9297235 *
*     1200 *      1200 *         0 *         0 *
*     1201 *      1201 * 12.420009 *         0 *
*     1202 *      1202 *         0 * 9.0400605 *
*     1203 *      1203 * 5.0701196 *         0 *
*     1204 *      1204 * 9.4600546 *         0 *
*     1205 *      1205 * 5.3401157 *         0 *
*     1206 *      1206 * 5.7701561 *         0 *
*     1207 *      1207 *         0 * 6.6436021 *
*     1208 *      1208 * 6.8653774 * 0.2085055 *
*     1209 *      1209 * 3.1928816 *         0 *
*     1210 *      1210 *         0 *         0 *
*     1211 *      1211 *         0 * 9.2063723 *
*     1212 *      1212 *         0 *         0 *
*     1213 *      1213 *         0 * 5.1801181 *
*     1214 *      1214 * 2.2701613 *         0 *
*     1215 *      1215 * 5.7101103 *         0 *
*     1216 *      1216 * 3.9901740 * 5.7398757 *
*     1217 *      1217 * 2.5666288 *         0 *
*     1218 *      1218 *         0 *         0 *
*     1219 *      1219 * 2.8507399 * 4.6493435 *
*     1220 *      1220 * 4.5201279 *         0 *
*     1221 *      1221 *         0 *         0 *
*     1222 *      1222 *         0 *         0 *
*     1223 *      1223 * 4.9422223 *         0 *
*     1224 *      1224 *         0 *         0 *
*     1225 *      1225 * 7.5500825 *         0 *
*     1226 *      1226 * 5.6501113 *         0 *
*     1227 *      1227 *         0 *         0 *
*     1228 *      1228 * 1.1396899 * 2.1026103 *
*     1229 *      1229 *         0 *         0 *
*     1230 *      1230 *         0 * 5.7293130 *
*     1231 *      1231 * 6.3527052 *         0 *
*     1232 *      1232 * 2.7525949 * 4.2659865 *
*     1233 *      1233 *         0 *         0 *
*     1234 *      1234 * 7.1400888 *         0 *
*     1235 *      1235 *         0 * 7.8841915 *
*     1236 *      1236 *         0 *         0 *
*     1237 *      1237 * 7.5900820 *         0 *
*     1238 *      1238 * 7.4700839 *         0 *
*     1239 *      1239 * 9.2700566 *         0 *
*     1240 *      1240 *         0 * 6.7026611 *
*     1241 *      1241 *         0 * 5.6249801 *
*     1242 *      1242 *         0 *         0 *
*     1243 *      1243 * 7.2870053 * 1.6694935 *
*     1244 *      1244 * 5.5980793 *         0 *
*     1245 *      1245 *         0 *         0 *
*     1246 *      1246 * 6.4263200 *         0 *
*     1247 *      1247 *         0 *  4.730125 *
*     1248 *      1248 * 3.1201489 *         0 *
*     1249 *      1249 *         0 * 10.528199 *
*     1250 *      1250 *  3.310146 *         0 *
*     1251 *      1251 * 6.5500976 *         0 *
*     1252 *      1252 *         0 * 4.9816170 *
*     1253 *      1253 * 4.3501303 *         0 *
*     1254 *      1254 * 5.6001118 *         0 *
