************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*      634 *       634 * 4.2025494 *         0 *
*      635 *       635 * 4.0229079 *         0 *
*      636 *       636 *         0 *         0 *
*      637 *       637 *         0 *         0 *
*      638 *       638 * 3.4801435 *         0 *
*      639 *       639 *         0 * 2.6500351 *
*      640 *       640 * 8.3100712 *         0 *
*      641 *       641 * 9.9093719 *         0 *
*      642 *       642 * 3.4001445 *         0 *
*      643 *       643 * 3.8501379 *         0 *
*      644 *       644 * 8.0750967 *         0 *
*      645 *       645 * 7.7400800 *         0 *
*      646 *       646 *         0 * 2.8822513 *
*      647 *       647 *         0 * 3.6075101 *
*      648 *       648 * 9.3581145 *         0 *
*      649 *       649 * 3.9105781 * 3.0795132 *
*      650 *       650 * 3.6201413 *         0 *
*      651 *       651 *         0 *         0 *
*      652 *       652 * 7.9400771 *         0 *
*      653 *       653 * 3.7277237 * 7.0623104 *
*      654 *       654 * 3.7056004 * 6.8344376 *
*      655 *       655 * 3.6501408 *         0 *
*      656 *       656 * 6.8945768 *         0 *
*      657 *       657 *         0 * 7.9200037 *
*      658 *       658 * 6.4600991 *         0 *
*      659 *       659 * 8.3152470 *         0 *
*      660 *       660 * 2.6039844 * 0.6961618 *
*      661 *       661 * 7.0947701 * 0.1072004 *
*      662 *       662 *         0 * 5.5401127 *
*      663 *       663 * 8.1728081 *         0 *
*      664 *       664 * 0.6954177 * 4.0347072 *
*      665 *       665 * 1.1946206 *         0 *
*      666 *       666 *         0 * 12.000016 *
*      667 *       667 * 3.7173653 *         0 *
*      668 *       668 *         0 * 2.6827692 *
*      669 *       669 * 2.0801643 *         0 *
*      670 *       670 *         0 * 7.5400830 *
*      671 *       671 * 7.3245711 *         0 *
*      672 *       672 * 5.5613460 * 3.1543603 *
*      673 *       673 * 2.1401633 *         0 *
*      674 *       674 * 3.9728940 *         0 *
*      675 *       675 *         0 * 5.3476247 *
*      676 *       676 *         0 * 5.1922858 *
*      677 *       677 *         0 *  4.720125 *
*      678 *       678 * 4.6954141 *         0 *
*      679 *       679 *         0 *         0 *
*      680 *       680 * 1.5124933 *         0 *
*      681 *       681 * 1.7001700 *         0 *
*      682 *       682 * 3.3308516 *         0 *
*      683 *       683 * 8.2300722 *         0 *
*      684 *       684 * 9.6500517 *         0 *
*      685 *       685 * 1.7101698 *         0 *
*      686 *       686 *         0 * 8.3371793 *
*      687 *       687 * 5.1101191 *         0 *
*      688 *       688 * 7.2800869 *         0 *
*      689 *       689 * 3.3801450 *         0 *
*      690 *       690 *         0 *         0 *
*      691 *       691 * 9.6600517 *         0 *
*      692 *       692 *         0 * 3.6202628 *
*      693 *       693 * 5.5301127 *         0 *
*      694 *       694 * 6.5300981 *         0 *
*      695 *       695 * 6.8901591 *         0 *
*      696 *       696 * 7.1800883 *         0 *
*      697 *       697 * 4.2201323 *         0 *
*      698 *       698 *         0 *         0 *
*      699 *       699 *         0 *         0 *
*      700 *       700 * 0.0471264 *         0 *
*      701 *       701 * 1.1668794 * 1.3414623 *
*      702 *       702 * 7.3240565 *         0 *
*      703 *       703 *         0 * 6.9999071 *
*      704 *       704 * 8.8100644 *         0 *
*      705 *       705 *         0 * 6.1001044 *
*      706 *       706 * 6.8700927 *         0 *
*      707 *       707 * 4.9709332 *         0 *
*      708 *       708 * 2.4429487 *         0 *
*      709 *       709 *         0 *  6.140104 *
*      710 *       710 * 2.3846575 *         0 *
*      711 *       711 * 5.8701079 *         0 *
*      712 *       712 *         0 *         0 *
*      713 *       713 *         0 * 6.5200981 *
*      714 *       714 *         0 *         0 *
*      715 *       715 * 1.7601690 *         0 *
*      716 *       716 * 5.0415333 * 3.0385413 *
*      717 *       717 *         0 * 5.8701079 *
*      718 *       718 * 11.000031 *         0 *
*      719 *       719 * 0.1450140 *         0 *
*      720 *       720 * 3.4801435 *         0 *
*      721 *       721 *         0 * 10.382350 *
*      722 *       722 * 0.0161870 *         0 *
*      723 *       723 * 10.080044 *         0 *
*      724 *       724 *         0 * 9.0324638 *
*      725 *       725 * 9.9490924 *         0 *
*      726 *       726 * 4.7701240 *         0 *
*      727 *       727 * 3.7302271 *         0 *
*      728 *       728 * 6.5458311 *         0 *
*      729 *       729 * 3.6001416 *         0 *
*      730 *       730 * 5.7586186 *         0 *
*      731 *       731 *         0 * 8.5500673 *
*      732 *       732 *         0 *         0 *
*      733 *       733 *         0 *         0 *
*      734 *       734 *         0 *         0 *
*      735 *       735 * 6.6400961 *         0 *
*      736 *       736 *         0 * 2.5916937 *
*      737 *       737 * 10.668556 *         0 *
*      738 *       738 * 2.6102351 *         0 *
*      739 *       739 *         0 * 4.7215149 *
*      740 *       740 * 6.5202792 *         0 *
*      741 *       741 * 0.3047458 * 0.2913843 *
*      742 *       742 * 2.7962272 * 3.8817892 *
*      743 *       743 * 7.5574199 *         0 *
*      744 *       744 * 0.7834200 * 9.2268689 *
*      745 *       745 *         0 * 7.3827955 *
*      746 *       746 *         0 * 7.8400786 *
*      747 *       747 *         0 * 5.3727899 *
*      748 *       748 * 7.9706471 *         0 *
*      749 *       749 *         0 * 7.7377411 *
*      750 *       750 * 5.4269522 *         0 *
*      751 *       751 * 0.8365947 * 7.6334745 *
*      752 *       752 * 5.8001088 *         0 *
*      753 *       753 * 9.2695938 *         0 *
*      754 *       754 * 5.3267785 *         0 *
*      755 *       755 * 1.7411615 *         0 *
*      756 *       756 *         0 * 7.5800825 *
*      757 *       757 * 4.3901298 *         0 *
*      758 *       758 * 5.4001147 *         0 *
*      759 *       759 * 9.1000595 *         0 *
*      760 *       760 *         0 *         0 *
*      761 *       761 * 6.0401054 *         0 *
*      762 *       762 *         0 * 5.7089045 *
*      763 *       763 *         0 *         0 *
*      764 *       764 * 4.6601259 *         0 *
*      765 *       765 * 1.1043491 * 6.9405174 *
*      766 *       766 * 9.2600576 *         0 *
*      767 *       767 * 8.9999731 *         0 *
*      768 *       768 *         0 *         0 *
*      769 *       769 * 4.2991086 *         0 *
*      770 *       770 *         0 * 8.0500752 *
*      771 *       771 * 1.4312732 *         0 *
*      772 *       772 * 8.8827172 *         0 *
*      773 *       773 * 7.1429024 *         0 *
*      774 *       774 * 8.7900644 *         0 *
*      775 *       775 * 2.2901611 *         0 *
*      776 *       776 * 5.3271487 *         0 *
*      777 *       777 * 6.9000922 *         0 *
*      778 *       778 * 10.650036 *         0 *
*      779 *       779 * 6.4293590 *         0 *
*      780 *       780 *         0 * 6.2801015 *
*      781 *       781 * 7.8050792 * 2.4881330 *
*      782 *       782 * 1.8679605 * 1.9256085 *
*      783 *       783 *         0 * 5.4701137 *
*      784 *       784 * 7.9300771 *         0 *
*      785 *       785 * 10.780034 *         0 *
*      786 *       786 *         0 * 6.2481466 *
*      787 *       787 * 8.5400683 *         0 *
*      788 *       788 * 10.210043 *         0 *
*      789 *       789 * 6.0401054 *         0 *
*      790 *       790 * 9.2369982 * 0.8844509 *
*      791 *       791 *         0 * 7.3300859 *
*      792 *       792 * 10.990031 *         0 *
*      793 *       793 *  10.41004 *         0 *
*      794 *       794 * 3.0901491 *         0 *
*      795 *       795 *         0 *         0 *
*      796 *       796 *         0 * 6.7700942 *
*      797 *       797 *         0 * 3.0755784 *
*      798 *       798 *         0 * 7.4073502 *
*      799 *       799 * 7.5400830 *         0 *
*      800 *       800 * 7.1481008 *         0 *
*      801 *       801 *         0 *         0 *
*      802 *       802 * 2.6649611 * 0.6651845 *
*      803 *       803 * 7.6200815 *         0 *
*      804 *       804 * 5.4701137 *         0 *
*      805 *       805 * 4.6901254 *         0 *
*      806 *       806 * 11.670021 *         0 *
*      807 *       807 * 5.4692889 *         0 *
*      808 *       808 *         0 * 10.010140 *
*      809 *       809 *         0 *         0 *
*      810 *       810 * 8.6849005 *         0 *
*      811 *       811 * 3.9701362 *         0 *
*      812 *       812 * 7.2401102 *         0 *
*      813 *       813 * 5.4296924 * 0.7794964 *
*      814 *       814 * 1.8301680 *         0 *
*      815 *       815 * 8.3518491 *         0 *
*      816 *       816 * 4.8426666 * 2.5974178 *
*      817 *       817 * 2.5183324 * 2.3717901 *
*      818 *       818 * 2.2786138 * 4.0638883 *
*      819 *       819 * 7.0800307 * 1.8873631 *
*      820 *       820 * 2.5477426 * 1.7220551 *
*      821 *       821 * 3.3844887 *         0 *
*      822 *       822 *         0 *         0 *
*      823 *       823 * 9.6100517 *         0 *
*      824 *       824 * 3.0452087 * 0.9029558 *
*      825 *       825 * 7.7800791 *         0 *
*      826 *       826 * 0.0007760 *         0 *
*      827 *       827 * 1.7123723 * 8.0948687 *
*      828 *       828 *         0 * 7.0200908 *
*      829 *       829 * 1.0300100 * 2.9217981 *
*      830 *       830 * 2.2712506 * 4.0188509 *
*      831 *       831 *         0 *         0 *
*      832 *       832 *         0 * 11.580022 *
*      833 *       833 * 8.2200732 *         0 *
*      834 *       834 *         0 * 7.9147156 *
*      835 *       835 *         0 *         0 *
*      836 *       836 *         0 * 7.8095477 *
*      837 *       837 * 4.7969144 * 1.1831915 *
*      838 *       838 *         0 * 5.6800987 *
*      839 *       839 *         0 *         0 *
*      840 *       840 * 2.8601525 *         0 *
*      841 *       841 *         0 *         0 *
*      842 *       842 * 5.4301142 *         0 *
*      843 *       843 *         0 * 9.4800537 *
*      844 *       844 * 0.1643868 * 4.2190315 *
*      845 *       845 *         0 * 5.9221758 *
*      846 *       846 *         0 *         0 *
*      847 *       847 *         0 *         0 *
*      848 *       848 *         0 * 5.4101147 *
*      849 *       849 * 1.6313305 *         0 *
*      850 *       850 *         0 *  10.82288 *
*      851 *       851 * 7.5481834 *         0 *
*      852 *       852 *         0 * 9.1750050 *
*      853 *       853 * 3.8101384 *         0 *
*      854 *       854 * 6.4900986 *         0 *
*      855 *       855 * 0.2048164 *         0 *
*      856 *       856 * 6.1601035 *         0 *
*      857 *       857 *         0 *         0 *
*      858 *       858 * 0.0601944 *         0 *
*      859 *       859 * 5.1918138 *         0 *
*      860 *       860 *         0 *         0 *
*      861 *       861 * 0.2101922 *         0 *
*      862 *       862 * 8.8534346 *         0 *
*      863 *       863 * 3.6201413 *         0 *
*      864 *       864 * 11.483258 *         0 *
*      865 *       865 * 7.6016228 *         0 *
*      866 *       866 *         0 *         0 *
*      867 *       867 *         0 * 1.2386255 *
*      868 *       868 * 6.3401005 *         0 *
*      869 *       869 * 0.6598477 * 4.7902665 *
*      870 *       870 *         0 *         0 *
*      871 *       871 *         0 * 5.9427954 *
*      872 *       872 * 2.2753106 *         0 *
*      873 *       873 *         0 * 8.8700634 *
*      874 *       874 *         0 * 5.8415997 *
*      875 *       875 *         0 * 2.8303486 *
*      876 *       876 * 9.9198406 *         0 *
*      877 *       877 * 11.470024 *         0 *
*      878 *       878 *         0 * 6.1701035 *
*      879 *       879 * 7.6800810 *         0 *
*      880 *       880 * 5.5801123 *         0 *
*      881 *       881 *         0 *         0 *
*      882 *       882 * 0.3836326 * 9.3845242 *
*      883 *       883 * 0.0560514 * 7.2740345 *
*      884 *       884 * 3.7133179 *         0 *
*      885 *       885 * 5.2201176 *         0 *
*      886 *       886 * 4.8620609 *         0 *
*      887 *       887 * 9.2546052 *         0 *
*      888 *       888 * 12.570007 *         0 *
*      889 *       889 *         0 *         0 *
*      890 *       890 * 1.0401798 *         0 *
*      891 *       891 * 4.0518546 * 0.7482464 *
*      892 *       892 * 0.0189265 * 6.5911700 *
*      893 *       893 *         0 *         0 *
*      894 *       894 * 9.4248716 *         0 *
*      895 *       895 * 0.9605480 * 1.8990464 *
*      896 *       896 * 6.9100922 *         0 *
*      897 *       897 * 1.3942698 * 5.8958166 *
*      898 *       898 *         0 * 5.4901132 *
*      899 *       899 * 1.3448887 * 4.6352172 *
*      900 *       900 * 7.5870503 *         0 *
*      901 *       901 * 1.5866972 * 6.8870061 *
*      902 *       902 * 1.8821602 * 1.2875813 *
*      903 *       903 * 3.6501408 *         0 *
*      904 *       904 * 3.8101384 *         0 *
*      905 *       905 * 6.8600932 *         0 *
*      906 *       906 * 4.6343843 *         0 *
*      907 *       907 * 7.8700781 *         0 *
*      908 *       908 * 3.8301381 *         0 *
*      909 *       909 *         0 * 3.9101369 *
*      910 *       910 *         0 *         0 *
*      911 *       911 * 7.1900878 *         0 *
*      912 *       912 * 5.5901118 *         0 *
*      913 *       913 * 0.8094762 *         0 *
*      914 *       914 * 9.4700537 *         0 *
*      915 *       915 *         0 * 10.085400 *
*      916 *       916 * 1.2187747 *         0 *
*      917 *       917 *         0 *         0 *
*      918 *       918 * 2.1891177 * 5.8409579 *
*      919 *       919 * 6.5000986 *         0 *
*      920 *       920 *         0 * 5.5201127 *
*      921 *       921 * 3.3301457 *         0 *
*      922 *       922 * 8.1900732 *         0 *
*      923 *       923 * 8.9194107 *         0 *
*      924 *       924 * 2.7901538 *         0 *
*      925 *       925 *         0 * 3.9469402 *
*      926 *       926 * 8.1200742 *         0 *
*      927 *       927 * 3.9001372 *         0 *
*      928 *       928 *         0 * 0.8326007 *
*      929 *       929 * 1.8601676 *         0 *
*      930 *       930 *         0 *         0 *
*      931 *       931 *         0 *         0 *
*      932 *       932 *         0 * 4.7415529 *
*      933 *       933 * 6.0401054 *         0 *
*      934 *       934 * 6.3306283 * 0.2318198 *
*      935 *       935 * 5.8289202 *         0 *
*      936 *       936 * 0.3161919 * 4.2739349 *
*      937 *       937 * 0.6990857 *         0 *
*      938 *       938 *  6.110104 *         0 *
*      939 *       939 * 2.9396570 * 6.2823501 *
*      940 *       940 * 3.4064533 *         0 *
*      941 *       941 *         0 * 6.0324693 *
*      942 *       942 *         0 * 6.3801001 *
*      943 *       943 *  6.811501 *         0 *
*      944 *       944 * 2.3501604 *         0 *
*      945 *       945 *         0 * 8.7400654 *
*      946 *       946 *         0 * 7.9188835 *
*      947 *       947 *         0 * 4.3727084 *
*      948 *       948 * 4.3901298 *         0 *
*      949 *       949 * 0.9707076 *         0 *
*      950 *       950 * 10.000045 *         0 *
*      951 *       951 *         0 * 4.9101220 *
*      952 *       952 * 4.7401245 *         0 *
*      953 *       953 *         0 *         0 *
*      954 *       954 * 5.3201162 *         0 *
*      955 *       955 * 3.0501499 *         0 *
*      956 *       956 * 9.8300488 *         0 *
*      957 *       957 * 5.1201191 *         0 *
*      958 *       958 *         0 *         0 *
*      959 *       959 * 4.4601289 *         0 *
*      960 *       960 *         0 * 6.7300952 *
*      961 *       961 *         0 * 9.9200478 *
*      962 *       962 * 5.1301186 *         0 *
*      963 *       963 * 6.9365349 *         0 *
*      964 *       964 *         0 * 5.6501113 *
*      965 *       965 *         0 *         0 *
*      966 *       966 * 6.8436649 *         0 *
*      967 *       967 *         0 * 3.7801389 *
*      968 *       968 * 2.8901523 *         0 *
*      969 *       969 * 11.130029 *         0 *
*      970 *       970 *         0 * 7.8500781 *
*      971 *       971 * 2.5001579 *         0 *
*      972 *       972 * 0.2224995 *         0 *
*      973 *       973 * 2.3501604 *         0 *
*      974 *       974 *         0 *         0 *
*      975 *       975 * 3.3401455 *         0 *
*      976 *       976 *         0 * 3.0289609 *
*      977 *       977 * 6.9100922 *         0 *
*      978 *       978 * 5.2301171 *         0 *
*      979 *       979 * 2.4833624 * 1.1567786 *
*      980 *       980 *         0 * 8.6100673 *
*      981 *       981 *         0 *         0 *
*      982 *       982 *         0 * 7.0800898 *
*      983 *       983 * 1.6401709 *         0 *
*      984 *       984 *         0 *         0 *
*      985 *       985 * 8.9027297 *         0 *
*      986 *       986 *         0 * 7.5100835 *
*      987 *       987 *         0 *         0 *
*      988 *       988 * 5.3976771 *         0 *
*      989 *       989 * 6.1689982 * 2.6010661 *
*      990 *       990 *         0 *         0 *
*      991 *       991 * 0.3361437 * 1.5940228 *
*      992 *       992 * 3.3901447 *         0 *
*      993 *       993 * 2.0131746 *         0 *
*      994 *       994 * 1.9601661 *         0 *
*      995 *       995 * 10.138551 *         0 *
*      996 *       996 * 3.7501394 *         0 *
*      997 *       997 * 6.5314925 *         0 *
*      998 *       998 *         0 *         0 *
*      999 *       999 * 8.4608868 *         0 *
************************************************
